property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
PT0239465,LST0239465,AG02566,LOC0229,Multi-Family,5.0,3.0,3854.0,1992,1946.0,861300.0,2025-03-18,Pending,,,147,0.0,1,No,Yes,2025-03-18,2025-03-18
PT0162912,LST0162912,AG00453,LOC0011,Condo,4.0,1.5,2168.0,2568,1919.0,692600.0,2024-11-07,Pending,,,136,,3,No,No,2024-11-07,2024-11-07
PT0235310,LST0235310,AG01559,LOC0117,Single-Family,6.0,2.5,1542.0,5921,1986.0,382000.0,2025-03-30,Withdrawn,,,61,0.0,1,No,No,2025-03-30,2025-03-30
PT0343743,LST0343743,AG02237,LOC0173,Condo,2.0,2.5,1439.0,1948,1932.0,460500.0,2023-08-04,Sold,438353.0,2023-12-28,146,663.0,3,No,No,2023-08-04,2023-12-28
PT0216578,LST0216578,AG00595,LOC0194,Single Family,5.0,2.5,1260.0,1249,1980.0,544400.0,2024-08-30,Active,,,135,0.0,0,No,No,2024-08-30,2024-08-30
PT0201641,LST0201641,AG00869,LOC0099,Land,0.0,0.0,4675.0,2174,1900.0,1466000.0,2026-06-12,Withdrawn,,,119,0.0,0,N,No,2026-06-12,2026-06-12
PT0241827,LST0241827,AG00556,LOC0091,Single Family,2.0,2.5,1262.0,1188,1915.0,"$524,800",2023-05-05,Pending,,,85,0.0,3,No,No,2023-05-05,2023-05-05
PT0218863,LST0218863,AG01969,LOC0026,Apartment,5.0,1.5,1307.0,0,2003.0,306800.0,2024-05-01,Active,,,68,631.0,2,No,No,2024-05-01,2024-05-01
PT0051640,LST0051640,AG02714,LOC0071,Single Family,3.0,4.5,1771.0,1691,1990.0,400900.0,2024-09-03,Sold,393519.0,2025-03-18,196,0.0,1,No,No,2024-09-03,2025-03-18
PT0076926,LST0076926,AG00446,LOC0133,Land,0.0,0.0,11925.0,1216,1924.0,1677700.0,2023-11-29,Sold,1792828.0,2024-06-11,195,0.0,0,No,No,2023-11-29,2024-06-11
PT0363967,LST0363967,,LOC0126,Single Family,6.0,4.0,3220.0,8202,1914.0,932300.0,2023-07-27,Sold,911894.0,2023-08-09,13,0.0,3,False,Yes,2023-07-27,2023-08-09
PT0161958,LST0161958,AG02367,LOC0114,condo,5.0,2.0,2315.0,4389,1995.0,"$529,200",2025-11-01,Sold,525632.0,2026-04-04,154,558.0,1,No,No,2025-11-01,2026-04-04
PT0217037,LST0217037,AG00300,LOC0161,Multi-Family,2.0,3.0,3320.0,1247,1993.0,765000.0,2026-01-02,Active,,,102,0.0,3,No,False,2026-01-02,2026-01-02
PT0176409,LST0176409,AG01968,LOC0081,Single Family,2.0,3.5,2250.0,5935,1939.0,1194700.0,2026-06-01,Pending,,,54,0.0,0,No,No,2026-06-01,2026-06-01
PT0136864,LST0136864,AG01152,LOC0021,  Single Family  ,2.0,3.0,1579.0,1711,1934.0,157100.0,2023-07-28,Withdrawn,,,129,0.0,3,No,Yes,2023-07-28,2023-07-28
PT0303678,LST0303678,AG02761,LOC0070,Townhouse,5.0,3.0,660.0,1814,1924.0,152600.0,2024-04-02,Pending,,,127,97.0,1,N,No,2024-04-02,2024-04-02
PT0435229,LST0435229,AG02336,LOC0103,Single Family,4.0,4.0,2298.0,2851,1998.0,585600.0,2025-01-21,Active,,,67,0.0,2,No,No,2025-01-21,2025-01-21
PT0271724,LST0271724,AG02564,LOC0184,Condo,4.0,2.5,1178.0,9993,1916.0,382000.0,2025-05-27,Sold,357702.0,2025-07-25,59,361.0,1,No,No,2025-05-27,2025-07-25
PT0058630,LST0058630,AG00403,LOC0250,Apartment,4.0,3.5,1469.0,0,1956.0,525100.0,05/17/2026,Sold,529970.0,2026-09-15,121,104.0,3,Yes,No,2026-05-17,2026-09-15
PT0430446,LST0430446,AG01312,LOC0088,Townhouse,2.0,2.5,,2320,1981.0,312200.0,2023-09-10,Active,,,53,369.0,2,No,No,2023-09-10,2023-09-10
PT0018783,LST0018783,AG00426,LOC0239,Land,0.0,0.0,3168.0,16939,1973.0,639600.0,2025-05-22,Active,,,150,,0,No,No,2025-05-22,2025-05-22
PT0229788,LST0229788,AG02444,LOC0207,Single-Family,3.0,3.0,1952.0,5350,1961.0,209600.0,2024-01-15,Active,,,56,0.0,0,No,yes,2024-01-15,2024-01-15
PT0049695,LST0049695,AG02861,LOC0215,CONDO,2.0,3.5,1801.0,5298,1965.0,925000.0,2025-09-11,Sold,853501.0,2026-01-20,131,622.0,0,No,No,2025-09-11,2026-01-20
PT0489415,LST0489415,AG01473,LOC0241,Single Family,2.0,1.0,2291.0,3150,1912.0,427000.0,06-Sep-2025,Sold,441624.0,2026-02-18,165,0.0,2,No,Yes,2025-09-06,2026-02-18
PT0259136,LST0259136,AG01759,LOC0186,SINGLE FAMILY,6.0,1.0,1229.0,1635,1961.0,520600.0,2024-02-03,Sold,499215.0,2024-06-01,119,0.0,0,No,no,2024-02-03,2024-06-01
PT0392124,LST0392124,AG00654,LOC0167,Single Family,6.0,4.0,2064.0,1769,1927.0,914000.0,2026-06-28,Active,,,9,0.0,2,No,No,2026-06-28,2026-06-28
PT0034065,LST0034065,AG00541,LOC0147,Condo,2.0,3.0,0.0,1316,1918.0,381800.0,2026-05-14,Sold,400879.0,2026-08-11,89,167.0,2,No,N,2026-05-14,2026-08-11
PT0012246,LST0012246,AG02038,LOC0084,Single Family,2.0,2.5,1851.0,2967,1958.0,791300.0,2023-02-10,Active,,,113,0.0,3,No,No,2023-02-10,2023-02-10
PT0381301,LST0381301,AG00599,LOC0044,Condo,3.0,1.0,2143.0,5330,1993.0,641800.0,2025-03-07,Active,,,117,107.0,0,No,No,2025-03-07,2025-03-07
PT0471540,LST0471540,AG00324,LOC0032,Townhouse,2.0,2.0,1452.0,9694,1959.0,166500.0,07-Dec-2023,Sold,164498.0,2024-06-12,188,450.0,0,1,No,2023-12-07,2024-06-12
PT0078883,LST0078883,AG00373,LOC0060,Single Family,2.0,4.5,1451.0,1815,1972.0,479000.0,2025-11-05,Sold,462784.0,2026-02-07,94,0.0,0,No,Yes,2025-11-05,2026-02-07
PT0196144,LST0196144,AG00851,LOC0130,Condo,3.0,2.5,2588.0,6080,2022.0,247100.0,2024-02-19,Active,,,173,223.0,2,No,No,2024-02-19,2024-02-19
PT0104736,LST0104736,AG00353,LOC0124,  town house  ,-1.0,3.0,2292.0,3617,1958.0,1032900.0,2024-11-04,Sold,990782.0,2025-05-10,187,134.0,3,No,N,2024-11-04,2025-05-10
PT0211066,LST0211066,AG02144,LOC0193,Condo,4.0,4.5,2580.0,3382,1943.0,1196900.0,2025-01-26,Active,,,25,657.0,1,No,No,2025-01-26,2025-01-26
PT0207325,LST0207325,AG02733,LOC0147,Multi-Family,2.0,2.5,2697.0,6537,1924.0,316300.0,2025-11-25,Active,,,51,0.0,1,No,No,2025-11-25,2025-11-25
PT0217253,LST0217253,AG02694,LOC0062,Condo,3.0,,2400.0,9779,1991.0,"$958,600",11/10/2025,Sold,964618.0,2025-12-05,25,413.0,2,No,No,2025-11-10,2025-12-05
PT0159135,LST0159135,AG02839,LOC0097,Single Family,6.0,1.0,878.0,3198,1999.0,99500.0,2023-04-30,Pending,,,115,0.0,3,No,Yes,2023-04-30,2023-04-30
PT0144380,LST0144380,AG02954,LOC0160,Multi-Family,4.0,4.0,5268.0,2529,1900.0,1519300.0,2026-03-08,Active,,,45,0.0,3,No,no,2026-03-08,2026-03-08
PT0193503,LST0193503,AG02342,LOC0127,Single Family,5.0,3.0,2167.0,1558,1911.0,907200.0,2025-07-19,Withdrawn,,,30,0.0,0,No,No,2025-07-19,2025-07-19
PT0346375,LST0346375,,LOC0053,Land,0.0,0.0,900.0,2692,1925.0,78900.0,2024-06-22,Active,,,125,0.0,0,0,No,2024-06-22,2024-06-22
PT0157152,LST0157152,AG01840,LOC0221,Single Family,5.0,2.0,1481.0,1070,1946.0,435000.0,2023-11-23,Active,,,123,0.0,3,No,No,2023-11-23,2023-11-23
PT0206766,LST0206766,AG00705,LOC0150,SFH,6.0,1.5,1729.0,4654,1958.0,437400.0,2023-12-20,Sold,405176.0,2024-02-21,63,0.0,0,No,yes,2023-12-20,2024-02-21
PT0116677,LST0116677,AG02590,LOC0070,Single Family,5.0,1.5,2155.0,9549,1926.0,"$574,200",2024-02-20,Active,,,10,0.0,2,No,No,2024-02-20,2024-02-20
PT0029177,LST0029177,AG02789,LOC0198,Single Family,2.0,3.0,1299.0,2101,1953.0,197300.0,20-Feb-2026,Active,,,60,0.0,2,No,Yes,2026-02-20,2026-02-20
PT0278883,LST0278883,AG00506,LOC0096,TOWNHOUSE,6.0,3.5,2173.0,12744,2020.0,582400.0,2023-12-01,Active,,,90,152.0,1,No,No,2023-12-01,2023-12-01
PT0107930,LST0107930,AG02655,LOC0028,Single Family,5.0,3.5,2184.0,2876,1968.0,156700.0,2023-01-28,Withdrawn,,,156,0.0,1,No,Yes,2023-01-28,2023-01-28
PT0188770,LST0188770,AG01052,LOC0213,Townhouse,1.0,4.0,2528.0,4339,1930.0,610000.0,2025-08-01,Sold,608968.0,2025-12-14,135,608.0,1,Yes,No,2025-08-01,2025-12-14
PT0082016,LST0082016,AG02368,LOC0130,Single Family,4.0,2.5,1615.0,10170,1964.0,277700.0,2024-09-17,Active,,,51,0.0,2,Yes,No,2024-09-17,2024-09-17
PT0277147,LST0277147,AG02808,LOC0177,Condo,1.0,3.0,1693.0,2115,1900.0,555900.0,2024-03-27,Active,,,51,370.0,3,No,No,2024-03-27,2024-03-27
PT0489959,LST0489959,AG02293,LOC0185,Multi-Family,4.0,1.0,2124.0,6616,1946.0,1201800.0,2025-07-15,Active,,,179,0.0,3,No,Yes,2025-07-15,2025-07-15
PT0101814,LST0101814,AG00255,LOC0079,Condo,2.0,2.0,1369.0,13672,1923.0,393500.0,05/04/2026,Sold,385019.0,2026-06-19,46,335.0,2,no,No,2026-05-04,2026-06-19
PT0091317,LST0091317,AG01750,LOC0197,Townhouse,3.0,1.5,1888.0,10305,1966.0,877300.0,2023-07-13,Pending,,,134,380.0,1,No,No,2023-07-13,2023-07-13
PT0029602,LST0029602,AG01809,LOC0227,Single Family,2.0,,654.0,1545,1944.0,118200.0,2024-06-21,Sold,112803.0,2024-11-27,159,0.0,3,Yes,Yes,2024-06-21,2024-11-27
PT0201567,LST0201567,AG01411,LOC0236,Single Family,6.0,2.5,2635.0,2692,1967.0,203900.0,2023-09-20,Active,,,106,0.0,1,No,No,2023-09-20,2023-09-20
PT0093004,LST0093004,AG02557,LOC0162,Land,0.0,0.0,4745.0,10133,1955.0,779700.0,2024-06-04,Sold,713317.0,2024-06-14,10,0.0,0,No,No,2024-06-04,2024-06-14
PT0187444,LST0187444,AG01788,LOC0054,Single Family,2.0,3.0,1738.0,10252,1915.0,412800.0,2025-07-28,Active,,,123,0.0,2,No,Yes,2025-07-28,2025-07-28
PT0362614,LST0362614,AG02806,LOC0217,Single Family,5.0,2.5,2637.0,4048,1936.0,377300.0,2024-11-18,Active,,,36,0.0,2,No,Yes,2024-11-18,2024-11-18
PT0447634,LST0447634,AG01690,LOC0035,Townhouse,6.0,4.5,1947.0,2439,1921.0,606000.0,2024-11-28,Sold,588886.0,2025-04-05,128,729.0,2,No,No,2024-11-28,2025-04-05
PT0088278,LST0088278,AG00653,LOC0167,Multi-Family,5.0,4.0,2071.0,2800,2099.0,654400.0,2024-07-10,Active,,,167,0.0,3,No,No,2024-07-10,2024-07-10
PT0264764,LST0264764,AG01403,LOC0025,Single Family,2.0,2.0,1971.0,2921,2007.0,"$300,200",2024-08-08,Sold,322809.0,2025-02-17,193,0.0,0,No,Yes,2024-08-08,2025-02-17
PT0056461,LST0056461,AG00416,LOC0138,Single Family,3.0,,1683.0,6836,1915.0,765100.0,2025-10-20,Active,,,172,0.0,1,No,No,2025-10-20,2025-10-20
PT0455496,LST0455496,AG01391,LOC0057,Single Family,1.0,2.5,2953.0,3918,1912.0,1077300.0,2025-03-29,Sold,1080009.0,2025-06-15,78,0.0,0,No,No,2025-03-29,2025-06-15
PT0056882,LST0056882,AG00746,LOC0225,Single Family,3.0,3.5,2588.0,3027,1953.0,921600.0,2025-03-01,Sold,889186.0,2025-07-31,152,0.0,3,No,No,2025-03-01,2025-07-31
PT0257453,LST0257453,AG00317,LOC0132,Land,0.0,0.0,4996.0,2297,1905.0,1613500.0,2025-10-11,Pending,,,52,0.0,0,No,No,2025-10-11,2025-10-11
PT0250906,LST0250906,AG01913,LOC0030,Single Family,4.0,3.5,2135.0,9961,1979.0,597100.0,2026-04-02,Sold,595090.0,2026-05-14,42,0.0,2,No,False,2026-04-02,2026-05-14
PT0023567,LST0023567,AG02513,LOC0018,Multi-Family,6.0,1.0,2080.0,2902,1999.0,444500.0,2023-05-25,Sold,429539.0,2023-08-12,79,0.0,3,Yes,False,2023-05-25,2023-08-12
PT0316750,LST0316750,AG01183,LOC0170,Single Family,5.0,1.0,894.0,4539,1934.0,328500.0,2024-09-01,Active,,,100,0.0,1,No,No,2024-09-01,2024-09-01
PT0353773,LST0353773,AG01984,LOC0192,Townhouse,5.0,1.5,730.0,1022,1968.0,241800.0,2025-02-13,Sold,234470.0,2025-06-18,125,212.0,2,no,No,2025-02-13,2025-06-18
PT0132774,LST0132774,AG01120,LOC0140,Multi-Family,3.0,1.5,2392.0,2628,1986.0,955500.0,2023-03-07,Sold,886273.0,2023-05-07,61,0.0,3,No,Yes,2023-03-07,2023-05-07
PT0139053,LST0139053,AG01654,LOC0123,Townhouse,2.0,3.5,1302.0,3894,1997.0,213400.0,2023-02-23,Sold,185807.0,2023-05-28,94,73.0,0,No,No,2023-02-23,2023-05-28
PT0343291,LST0343291,AG01980,LOC0053,Townhouse,6.0,1.0,2470.0,4328,1969.0,881900.0,2024-06-05,Sold,832449.0,2024-06-28,23,188.0,1,No,No,2024-06-05,2024-06-28
PT0172206,LST0172206,AG01883,LOC0128,Condo,6.0,4.5,2548.0,1876,1995.0,509300.0,2025-10-20,Active,,,118,798.0,1,No,No,2025-10-20,2025-10-20
PT0174622,LST0174622,AG02596,LOC0151,Apartment,1.0,3.0,598.0,0,1920.0,196700.0,31-Mar-2024,Withdrawn,,,101,119.0,1,No,No,2024-03-31,2024-03-31
PT0131103,LST0131103,AG00381,LOC0152,Single Family,2.0,2.5,1550.0,4566,1912.0,445600.0,2023-05-06,Active,,,12,0.0,0,No,No,2023-05-06,2023-05-06
PT0410440,LST0410440,AG00741,LOC0033,Apartment,4.0,1.5,793.0,0,1982.0,199500.0,2024-03-10,Withdrawn,,,61,332.0,2,0,No,2024-03-10,2024-03-10
PT0411797,LST0411797,AG01926,LOC0191,Condo,6.0,2.0,1533.0,14219,1997.0,781000.0,2024-05-08,Sold,807733.0,2024-08-31,115,681.0,2,No,No,2024-05-08,2024-08-31
PT0102281,LST0102281,AG00484,LOC0193,Single Family,2.0,3.5,1857.0,9585,1919.0,486600.0,2025-10-06,Active,,,29,0.0,1,No,Yes,2025-10-06,2025-10-06
PT0157725,LST0157725,AG99999,LOC0013,Condo,6.0,4.0,2019.0,5460,1995.0,535300.0,2023-11-27,Sold,496722.0,2024-03-31,125,152.0,3,No,No,2023-11-27,2024-03-31
PT0393436,LST0393436,AG99999,LOC0192,Single Family,4.0,4.0,2784.0,2131,2019.0,845700.0,2024-04-03,Withdrawn,,,87,0.0,0,No,No,2024-04-03,2024-04-03
PT0271501,LST0271501,AG02683,LOC0112,  town house  ,5.0,2.0,1104.0,4223,1935.0,"$136,400",2025-03-02,Sold,127838.0,2025-06-02,92,243.0,0,No,No,2025-03-02,2025-06-02
PT0040673,LST0040673,AG01379,LOC0003,Single Family,1.0,2.5,2152.0,10145,1970.0,278600.0,2023-08-28,Pending,,,9,0.0,1,Yes,No,2023-08-28,2023-08-28
PT0068341,LST0068341,AG01834,LOC0076,single family,3.0,3.5,2311.0,8708,1922.0,422300.0,2025-10-16,Sold,422459.0,2026-02-13,120,0.0,2,No,yes,2025-10-16,2026-02-13
PT0182201,LST0182201,AG01473,LOC0214,Townhouse,5.0,3.5,938.0,4897,1986.0,,2023-01-26,Pending,,,164,758.0,1,No,No,2023-01-26,2023-01-26
PT0267519,LST0267519,AG01822,LOC0172,Condo,6.0,3.0,2133.0,3924,1937.0,"$663,700",2025-04-15,Active,,,139,595.0,3,No,No,2025-04-15,2025-04-15
PT0022513,LST0022513,AG02540,LOC0102,Condo,1.0,3.0,2430.0,2112,1932.0,498000.0,2026-06-10,Active,,,151,113.0,3,No,No,2026-06-10,2026-06-10
PT0011774,LST0011774,AG02114,LOC0246,Single Family,3.0,1.0,1343.0,1333,1902.0,259100.0,2026-06-27,Withdrawn,,,100,0.0,3,Yes,Y,2026-06-27,2026-06-27
PT0165822,LST0165822,AG00003,LOC0083,Single Family,6.0,3.0,586.0,5936,2009.0,177900.0,2023-05-13,Active,,,39,0.0,0,0,no,2023-05-13,2023-05-13
PT0326174,LST0326174,AG02490,LOC0237,Single Family,5.0,4.0,713.0,1881,1976.0,180000.0,08/06/2023,Active,,,81,0.0,2,N,Yes,2023-08-06,2023-08-06
PT0152619,LST0152619,,LOC0219,Condo,4.0,4.5,1859.0,1361,1948.0,760100.0,2023-01-08,Pending,,,24,402.0,2,No,False,2023-01-08,2023-01-08
PT0477236,LST0477236,AG02254,LOC0237,Single Family,3.0,1.5,1120.0,9670,2007.0,219000.0,2024-09-23,Withdrawn,,,24,0.0,1,No,No,2024-09-23,2024-09-23
PT0006120,LST0006120,AG00524,LOC0215,Multi-Family,,2.5,1139.0,2366,2022.0,570100.0,2023-01-13,Pending,,,71,0.0,3,No,No,2023-01-13,2023-01-13
PT0464387,LST0464387,AG00853,LOC0147,Single Family,4.0,2.5,2071.0,3244,1916.0,"$530,100",2023-05-06,Sold,474603.0,2023-09-18,135,0.0,3,No,Yes,2023-05-06,2023-09-18
PT0476896,LST0476896,AG01910,LOC0007,Single Family,4.0,4.5,2206.0,3550,1959.0,402300.0,2023-09-26,Active,,,31,0.0,0,No,0,2023-09-26,2023-09-26
PT0186455,LST0186455,AG01300,LOC0195,Single Family,4.0,3.5,1596.0,1434,1910.0,575500.0,2023-02-10,Active,,,28,0.0,3,0,No,2023-02-10,2023-02-10
PT0151860,LST0151860,AG01587,LOC0229,Condo,1.0,1.0,2359.0,8797,2007.0,867700.0,2024-01-30,Pending,,,110,568.0,2,No,No,2024-01-30,2024-01-30
PT0298570,LST0298570,AG00629,LOC0237,Apartment,5.0,4.0,0.0,0,1949.0,303900.0,2023-04-08,Sold,291420.0,2023-05-20,42,167.0,0,No,No,2023-04-08,2023-05-20
PT0480310,LST0480310,AG02997,LOC0075,Single Family,6.0,4.0,2611.0,4401,1981.0,340400.0,2024-03-25,Withdrawn,,,125,0.0,0,No,No,2024-03-25,2024-03-25
PT0327477,LST0327477,AG02784,LOC0180,Single Family,2.0,4.0,300.0,1440,1994.0,105200.0,2024-04-20,Active,,,116,0.0,3,No,No,2024-04-20,2024-04-20
PT0373810,LST0373810,AG02359,LOC0234,Apartment,2.0,3.0,992.0,0,1939.0,262200.0,2025-01-06,Active,,,98,791.0,0,No,No,2025-01-06,2025-01-06
PT0218989,LST0218989,AG00304,LOC0123,Condo,3.0,4.0,1823.0,24252,1958.0,646000.0,2026-01-25,Sold,562785.0,2026-04-17,82,582.0,1,No,False,2026-01-25,2026-04-17
PT0489609,LST0489609,AG00354,LOC0138,Single Family,1.0,1.5,1606.0,2785,1990.0,444000.0,2025-04-28,Active,,,85,0.0,3,Yes,No,2025-04-28,2025-04-28
PT0069579,LST0069579,AG02620,LOC0207,Single Family,6.0,3.0,2038.0,2852,1999.0,416300.0,2024-06-10,Active,,,148,,3,No,No,2024-06-10,2024-06-10
PT0192346,LST0192346,AG00284,LOC0206,Single Family,1.0,3.0,3318.0,17851,1979.0,1337900.0,2026-03-14,Sold,1441385.0,2026-06-20,98,0.0,0,No,Yes,2026-03-14,2026-06-20
PT0223567,LST0223567,AG02978,LOC0028,SFH,2.0,4.5,1072.0,4140,1956.0,117500.0,2023-08-05,Sold,116526.0,2023-10-16,72,0.0,2,No,No,2023-08-05,2023-10-16
PT0077721,LST0077721,AG01921,LOC0206,Single Family,3.0,2.0,1977.0,8996,2002.0,493100.0,2024-07-06,Pending,,,52,0.0,2,No,No,2024-07-06,2024-07-06
PT0181045,LST0181045,AG01132,LOC0125,Condo,2.0,3.0,2798.0,3483,1922.0,998500.0,2024-09-08,Withdrawn,,,29,550.0,0,No,No,2024-09-08,2024-09-08
PT0327964,LST0327964,AG02218,LOC9999,Single Family,1.0,4.5,1411.0,7219,1955.0,436700.0,09/20/2025,Active,,,29,0.0,3,No,Yes,2025-09-20,2025-09-20
PT0142539,LST0142539,AG00940,LOC0015,Apartment,5.0,2.0,1253.0,0,2019.0,272200.0,2025-06-16,Sold,284213.0,2025-11-03,140,725.0,1,No,No,2025-06-16,2025-11-03
PT0391756,LST0391756,AG00788,LOC0118,Single Family,4.0,1.5,300.0,14007,1968.0,66300.0,2025-01-16,Active,,,171,0.0,1,Yes,1,2025-01-16,2025-01-16
PT0149715,LST0149715,AG00284,LOC0166,Single Family,2.0,4.5,2370.0,2090,1927.0,600300.0,2025-05-04,Sold,545357.0,2025-05-24,20,0.0,0,No,Yes,2025-05-04,2025-05-24
PT0327113,LST0327113,AG01925,LOC0012,townhouse,1.0,4.0,1970.0,4441,2018.0,746900.0,2025-06-19,Active,,,151,622.0,1,No,No,2025-06-19,2025-06-19
PT0028298,LST0028298,AG00160,LOC0166,Single Family,3.0,1.0,1806.0,7444,1936.0,754100.0,2024-10-09,Sold,717843.0,2025-03-03,145,0.0,2,No,No,2024-10-09,2025-03-03
PT0027016,LST0027016,AG01287,LOC0191,town house,3.0,4.5,1394.0,9869,1973.0,740500.0,2023-05-20,Sold,728091.0,2023-06-05,16,339.0,3,No,No,2023-05-20,2023-06-05
PT0268515,LST0268515,AG00911,LOC0131,Single Family,5.0,3.0,0.0,3138,2025.0,153100.0,2026-04-03,Sold,151209.0,2026-09-03,153,0.0,2,No,Yes,2026-04-03,2026-09-03
PT0207665,LST0207665,AG02472,LOC0194,Condo,4.0,1.0,1640.0,13761,1989.0,785100.0,2023-01-10,Sold,727228.0,2023-01-29,19,54.0,1,No,No,2023-01-10,2023-01-29
PT0078080,LST0078080,AG02795,LOC0071,Single Family,3.0,2.0,2567.0,3418,1905.0,1142300.0,2025-01-01,Active,,,128,0.0,2,No,No,2025-01-01,2025-01-01
PT0427391,LST0427391,AG02306,LOC0153,Condo,5.0,3.5,2052.0,1619,1985.0,422400.0,2023-10-27,Active,,,29,311.0,3,No,No,2023-10-27,2023-10-27
PT0150464,LST0150464,AG01589,LOC0136,Single Family,1.0,1.0,2098.0,2736,1996.0,419600.0,2023-12-30,Active,,,127,0.0,3,No,Yes,2023-12-30,2023-12-30
PT0453731,LST0453731,AG02464,LOC0047,  CONDO  ,2.0,1.0,1954.0,1822,1919.0,600100.0,2026-01-09,Active,,,26,339.0,0,No,No,2026-01-09,2026-01-09
PT0239729,LST0239729,AG02301,LOC0239,Condo,2.0,2.0,2112.0,3160,1975.0,547800.0,2024-12-15,Active,,,45,,0,Yes,No,2024-12-15,2024-12-15
PT0075810,LST0075810,AG01175,LOC9999,Single Family,2.0,2.0,2309.0,1246,1937.0,627400.0,2024-07-24,Active,,,132,0.0,1,No,No,2024-07-24,2024-07-24
PT0459867,LST0459867,AG00862,LOC0197,Single Family,3.0,1.0,1909.0,3065,1906.0,550300.0,2025-10-12,Sold,542223.0,2026-01-30,110,0.0,2,No,Yes,2025-10-12,2026-01-30
PT0396670,LST0396670,AG99999,LOC0061,Single Family,2.0,2.5,2583.0,2212,1967.0,422000.0,2023-09-08,Sold,419548.0,2024-01-20,134,0.0,2,Yes,Y,2023-09-08,2024-01-20
PT0223799,LST0223799,AG02110,LOC0243,Single Family,6.0,2.5,2519.0,6326,1912.0,816500.0,2024-07-09,Sold,811109.0,2024-10-31,114,0.0,0,No,No,2024-07-09,2024-10-31
PT0100618,LST0100618,AG00419,LOC0239,Condo,1.0,2.0,1787.0,4158,1942.0,388300.0,2023-04-17,Sold,373183.0,2023-10-19,185,84.0,3,No,No,2023-04-17,2023-10-19
PT0201100,LST0201100,AG02120,LOC0029,Condo,5.0,1.0,3669.0,4176,2005.0,932900.0,2024-08-07,Active,,,124,,2,No,No,2024-08-07,2024-08-07
PT0399837,LST0399837,AG01532,LOC0218,Condo,5.0,4.5,1290.0,3162,1953.0,397500.0,2024-05-15,Sold,369660.0,2024-08-30,107,753.0,3,No,No,2024-05-15,2024-08-30
PT0109982,LST0109982,AG01639,LOC0235,Condo,2.0,4.0,519.0,6305,1961.0,161600.0,2024-04-11,Active,,,60,73.0,0,no,No,2024-04-11,2024-04-11
PT0188349,LST0188349,AG00981,LOC0237,Single Family,3.0,2.0,1901.0,5763,1945.0,420100.0,2025-09-05,Sold,441692.0,2025-10-25,50,0.0,0,No,Yes,2025-09-05,2025-10-25
PT0321809,LST0321809,AG00259,LOC0212,Multi-Family,6.0,2.0,2810.0,2231,1972.0,1595400.0,2025-09-19,Sold,1462026.0,2025-11-01,43,0.0,0,True,No,2025-09-19,2025-11-01
PT0285834,LST0285834,AG00449,LOC0073,Single Family,4.0,1.5,1333.0,2723,2000.0,328500.0,2024-05-07,Sold,318208.0,2024-09-13,129,0.0,1,Yes,No,2024-05-07,2024-09-13
PT0375449,LST0375449,AG00783,LOC0248,SFH,4.0,3.0,1246.0,1060,2013.0,294100.0,2023-08-26,Sold,283943.0,2024-02-02,160,,3,0,Yes,2023-08-26,2024-02-02
PT0266176,LST0266176,AG01338,LOC0121,Condo,4.0,3.0,2858.0,1827,1998.0,381200.0,2023-08-18,Active,,,93,725.0,1,No,no,2023-08-18,2023-08-18
PT0120163,LST0120163,AG99999,LOC0166,Single Family,3.0,4.5,2357.0,1398,1955.0,697200.0,2023-05-09,Sold,701339.0,2023-05-28,19,0.0,3,No,No,2023-05-09,2023-05-28
PT0442584,LST0442584,AG01274,LOC0113,Single Family,3.0,3.0,0.0,4959,1953.0,1053900.0,2024-06-25,Sold,997203.0,2025-01-02,191,0.0,0,No,No,2024-06-25,2025-01-02
PT0328650,LST0328650,AG02412,LOC0061,Townhouse,6.0,4.0,2021.0,1729,1930.0,326100.0,2024-12-31,Sold,316139.0,2025-07-16,197,228.0,1,No,No,2024-12-31,2025-07-16
PT0287579,LST0287579,,LOC0242,Land,0.0,0.0,6271.0,2992,1968.0,735600.0,2025-03-04,Sold,768330.0,2025-06-01,89,0.0,0,No,No,2025-03-04,2025-06-01
PT0059267,LST0059267,AG01317,LOC0222,Townhouse,5.0,2.0,1223.0,1744,1902.0,184600.0,07/05/2025,Active,,,160,736.0,1,No,N,2025-07-05,2025-07-05
PT0317968,LST0317968,AG01278,LOC0163,single family,,1.5,653.0,3049,1952.0,256000.0,2023-11-13,Withdrawn,,,161,0.0,1,No,True,2023-11-13,2023-11-13
PT0037387,LST0037387,AG02146,LOC0004,Single Family,3.0,3.5,2602.0,2052,1975.0,352500.0,2025-11-01,Active,,,138,0.0,3,No,No,2025-11-01,2025-11-01
PT0029518,LST0029518,AG01569,LOC0124,Single Family,6.0,4.5,2728.0,5054,1911.0,459500.0,2026-02-24,Active,,,127,0.0,3,No,Yes,2026-02-24,2026-02-24
PT0179823,LST0179823,AG00797,LOC0185,Townhouse,5.0,1.0,2222.0,2756,2022.0,560200.0,2026-04-28,Active,,,156,,0,No,No,2026-04-28,2026-04-28
